Date;KOMMUNIKATIONSDIENSTE (.SPLRCL);DISKRETIONÄRE KONSUMGÜTER(.SPLRCD);GRUNDBEDARFSGÜTER(.SPLRCS);ENERGIE(.SPNY);FINANZSEKTOR(.SPSY);GESUNDHEITSWESEN(.SPXHC);INDUSTRIE(.SPLRCI);TECHNOLOGIE(.SPLRCT);MATERIALIEN(.SPLRCM);IMMOBILIEN(.SPLRCR);VERSORGUNGSUNTERNEHMEN(.SPLRCU)
11.03.2011;125.72;303.6845;303.48;558.8877;220.373;386.3;317.0219;413.54;235.5661;129.84;163.9826
10.03.2011;126.45;307.118;305.77;556.566;222.5614;385.57;313.3155;422.14;232.3993;127.52;163.4877
09.03.2011;127.25;305.5282;305.92;547.6355;220.7522;387.47;319.7578;424.65;237.6432;129.71;165.5424
08.03.2011;126.23;308.7295;307.97;568.3029;225.3766;385.23;320.4841;422.02;241.233;129.28;163.7305
07.03.2011;124.3;308.0972;306.46;571.9009;225.566;383;315.694;428.02;238.8495;127.31;162.1376
04.03.2011;124.39;306.0557;303.91;575.544;220.6475;383.14;318.3661;430.94;243.1014;128.26;161.5568
03.03.2011;125.29;309.0743;304.75;579.7844;222.1304;380.45;322.0966;423.83;244.8651;129.85;162.4945
02.03.2011;125.05;311.2266;306.13;583.5151;225.0985;378.02;314.6272;421.78;240.1552;127.63;160.9586
01.03.2011;124.53;306.1278;302.95;574.6463;220.3727;378.15;313.2376;429.03;239.6005;128.64;160.7129
28.02.2011;126.68;304.9449;304.01;571.7924;221.8329;377.18;320.2774;428.4;245.2321;132.81;162.2557
25.02.2011;124.83;310.3665;305.42;580.6663;226.781;372.84;318.5365;422.79;242.7064;130.19;160.5844
24.02.2011;123.59;308.4055;304.14;577.3681;225.7336;373.19;315.6314;421.35;239.3469;127.86;159.6424
23.02.2011;123.83;305.1844;302.85;570.456;222.5811;373.28;314.3341;427.06;240.7286;128.53;160.1884
22.02.2011;125.12;303.7053;304;578.5468;223.0936;371.05;320.0202;438.39;242.3491;129.63;160.757
18.02.2011;127.21;308.2749;304.73;567.5106;224.0134;368.55;329.4358;438.64;250.2664;131.29;161.3041
17.02.2011;127.07;315.7902;307;571.2823;231.1593;364.17;328.4295;437.94;252.854;130.74;161.3021
16.02.2011;126.75;314.3982;306.29;568.0003;230.6755;370.89;327.7939;434.62;250.7147;130.87;160.7983
15.02.2011;127.18;313.9961;304.1;563.3782;230.9171;375.12;326.5257;436.57;247.7635;130.44;161.3453
14.02.2011;127.51;311.4967;303.36;556.3668;229.6064;376.98;327.5921;435.9;250.3937;130.69;160.8025
11.02.2011;128.13;311.0797;303.36;562.7006;230.0599;375.94;327.7829;434.45;247.8308;130.82;162.0927
10.02.2011;127.28;312.3369;304.79;551.0741;229.903;382.04;325.4595;436.69;246.6941;129.76;162.3906
09.02.2011;126.6;309.4104;303.24;551.279;226.7569;381.48;324.1502;437.75;246.061;129.3;162.2465
08.02.2011;126.07;308.7715;304.6;546.2489;226.7617;379.03;324.2014;436.05;248.3914;129.1;162.3473
07.02.2011;125.73;306.963;304.01;552.7142;228.4368;382.27;321.8324;433.57;247.57;128.49;162.4827
04.02.2011;125.93;303.3673;302.34;555.7137;226.9299;382.49;318.7109;430.32;246.2872;127.39;161.3953
03.02.2011;125.9;301.7507;301.99;552.5054;223.521;375.09;317.7864;430.19;246.2204;128.35;162.3129
02.02.2011;124.76;299.7672;300.41;554.1962;223.6124;374.02;317.8597;429.05;245.2839;127.76;161.9511
01.02.2011;125.33;296.3282;299.26;553.9232;223.5031;376.58;318.7577;421.56;246.0196;127.86;162.7888
31.01.2011;123.79;297.0246;300.37;554.1261;225.5081;373.21;313.8756;418.82;239.2617;127.11;161.0313
28.01.2011;123.62;293.4183;298.26;543.8414;220.7012;370.91;311.0012;428.58;235.5067;125.05;160.8802
27.01.2011;126.34;293.1291;299.04;530.3089;218.5615;369.54;316.7193;426.29;239.046;127.25;163.0453
26.01.2011;127.5;302.6719;302.23;532.9418;222.6645;373.14;315.0218;424.56;240.7717;125.38;162.4802
25.01.2011;126.34;300.3618;304.98;535.3432;220.735;378.82;313.6023;422.95;235.9122;125.05;163.0789
24.01.2011;125.06;299.9898;305.8;523.935;220.9799;378.82;314.1318;416.48;235.6947;123.74;163.3027
21.01.2011;124.27;299.9768;305.22;525.4058;221.486;377.87;311.0341;419.33;233.3198;123.54;162.4351
20.01.2011;123.73;298.3322;304.03;524.2267;221.6801;376.66;307.4928;422.16;233.8541;122.61;162.5406
19.01.2011;123.96;298.0148;303.93;520.6387;219.8395;374.78;308.768;424.98;237.4205;122.27;161.533
18.01.2011;124.09;297.3611;302.67;524.2897;218.7557;374.99;311.882;423.76;242.869;123.92;161.7153
14.01.2011;125.71;300.326;303.65;529.6837;223.6834;373.78;310.1874;419.87;241.3377;122.88;161.3321
13.01.2011;125.6;299.5502;303.57;526.0764;225.4158;373.6;308.7503;420.4;241.0553;121.64;160.6339
12.01.2011;125.08;297.6722;303.7;520.0756;221.595;373.26;308.5203;416.64;243.028;121.27;160.7027
11.01.2011;124.51;298.1913;302.78;521.1444;222.486;374.04;305.9224;415.89;240.8703;120.35;159.8882
10.01.2011;126.43;297.4611;300.45;514.9778;218.8279;373.11;305.0061;415.32;239.0574;120.3;159.6653
07.01.2011;127.69;297.6135;300.66;507.0306;217.7301;373.66;304.5987;416.35;238.7653;120.4;160.5527
06.01.2011;128.79;297.6142;300.61;509.1029;218.3754;371.83;304.1461;412.68;238.9946;120.28;159.958
05.01.2011;132.46;297.7225;302.08;505.8032;220.4147;371.41;304.6411;409.92;240.0073;121.55;159.9505
04.01.2011;131.66;299.7656;303.19;509.477;221.8008;372.81;303.1241;409.36;239.9947;120.74;160.938
03.01.2011;130.48;297.4143;303;508.4075;219.1921;366.18;303.3216;404.55;241.2725;123.18;160.1615
31.12.2010;128.74;299.1772;304.12;511.5424;219.7134;365.7;301.123;405.39;239.6132;120.58;159.3415
30.12.2010;128.33;295.5369;303.58;506.7509;214.772;372.31;300.7778;406.19;239.424;120.9;159.3501
29.12.2010;128.24;296.2443;303.46;506.9605;214.3243;371.19;301.3076;405.78;239.5082;120.98;159.6477
28.12.2010;128.12;296.4734;303.72;506.3839;215.0802;372.12;301.451;405.85;238.6189;120.58;160.0581
27.12.2010;128.18;295.7495;303.75;502.3581;215.7127;372.29;301.1658;405.1;237.9329;120.45;159.6756
23.12.2010;127.81;296.4193;303.27;500.1563;215.647;372.4;300.6708;405.78;237.9931;118.84;159.7444
22.12.2010;127.48;297.2853;304.56;501.9754;213.6201;372.14;301.3286;405.93;237.0681;119.33;159.6189
21.12.2010;127.24;298.461;304.64;500.519;215.269;371.35;300.5418;403.37;237.0815;118.8;158.8103
20.12.2010;127;298.2067;303.45;498.5244;212.9229;373.65;298.3505;403.1;234.691;117.5;158.8938
17.12.2010;126.38;296.6473;304.55;494.2225;209.501;372.23;298.3161;402.61;233.705;115.69;158.3103
16.12.2010;126.8;294.8646;304.98;490.747;208.7206;372.23;299.3059;401.66;232.0126;114.59;157.7728
15.12.2010;126.54;294.5439;304.28;491.4551;208.1354;371.88;295.9827;403.88;229.5725;114.57;156.4034
14.12.2010;127.33;292.295;301.67;488.0083;207.6495;373.9;297.4087;403.57;231.1551;115.86;157.7905
13.12.2010;125.34;293.4399;301.37;491.2535;209.4267;372.16;296.091;404.87;231.0738;117;157.3405
10.12.2010;125.25;293.4691;300.22;492.7998;211.4096;370.03;296.0594;402.85;229.8679;116.96;156.6157
09.12.2010;124.48;295.0675;300.08;488.9377;211.6669;371.37;293.0428;402.87;227.9646;115.9;155.9994
08.12.2010;123.18;294.1031;299.73;487.2007;209.8237;371.66;292.3477;399.37;227.0596;116.73;155.4668
07.12.2010;123.18;294.1625;298.69;485.768;207.144;370.3;293.1936;399.4;229.0511;118.78;156.189
06.12.2010;122.71;294.3133;297.81;487.3173;203.461;369.85;291.8707;399.12;228.8897;118.34;156.9753
03.12.2010;122.75;294.4393;296.56;488.5306;203.5275;368.52;292.3861;398.02;228.8438;118.3;157.7258
02.12.2010;122.66;294.4585;297.36;487.2429;203.9732;364.78;291.5479;393.07;226.8887;117.95;157.2781
01.12.2010;121.39;293.8583;297.29;485.0743;203.3687;365.23;287.2061;384.45;223.537;115.89;156.7837
30.11.2010;119.66;290.0012;297.15;478.7472;198.1862;366.21;279.9458;389.88;217.511;114.82;155.0829
29.11.2010;119.52;284.1824;292.38;465.2113;194.1352;366.01;280.8086;392.21;217.505;115.19;155.1512
26.11.2010;120.67;284.8859;293.71;466.5958;195.5194;365.9;280.978;393.96;216.4917;115.22;155.7302
24.11.2010;121.09;286.6472;294.63;464.2019;194.4084;366.92;283.0382;387.24;219.1971;116.1;156.6007
23.11.2010;120.45;287.9725;296.42;469.6026;196.6315;366.92;277.2659;392.93;215.303;113.71;155.949
22.11.2010;121.48;282.2659;294.34;461.5505;193.4655;366.92;280.7738;390.63;219.0829;114.76;157.6595
19.11.2010;121.86;286.3553;297.57;470.4327;196.6515;366.26;281.6979;389.71;218.723;114.43;157.2805
18.11.2010;121.85;285.4218;297.82;472.2539;199.4631;366.83;280.3677;382.76;217.2073;113.72;157.7039
17.11.2010;120.04;283.8475;297.21;469.2916;199.7822;366.6;275.4046;382.94;213.1164;112.61;156.8321
16.11.2010;120.25;281.4239;293.29;459.4274;196.9566;366.43;275.5904;390.22;213.2707;111.64;156.9231
15.11.2010;122.22;279.3655;293.32;457.6144;198.102;363.79;279.9304;391.91;217.9622;115.74;158.7967
12.11.2010;121.91;283.097;296.5;467.3792;201.7862;365.09;279.4048;397.45;219.8455;116.69;158.3564
11.11.2010;122.99;283.8276;296.66;469.5598;200.9714;361.31;282.5043;404.6;224.7678;118.01;159.5769
10.11.2010;123.87;286.5764;297.61;476.0575;204.0919;361.05;284.2345;403.68;222.7516;119.25;159.6018
09.11.2010;123.96;286.9879;297.63;471.3435;206.0152;357.77;284.647;404.91;221.7246;117.5;160.6351
08.11.2010;124.14;284.6174;298.45;465.2379;203.2727;356.92;287.2404;404.73;225.3614;122.32;161.5322
05.11.2010;124.49;287.17;299.62;466.6916;207.7944;356.49;288.2054;404.61;224.8136;122.78;162.5426
04.11.2010;125.24;287.5348;300.5;465.1214;209.4126;356.51;286.6652;398.35;224.066;121.42;162.5521
03.11.2010;123.5;286.0274;301.71;462.9482;205.0573;358.94;280.6266;396.54;216.8814;118.13;160.9129
02.11.2010;122.86;281.662;298.25;449.6751;198.282;358.62;280.2373;392.93;217.4576;118.39;161.3672
01.11.2010;121.82;280.3542;297.43;448.7999;196.3083;356.21;278.0629;391.58;215.4955;117.56;159.481
29.10.2010;121.4;277.4319;296.14;443.8721;195.7978;349.62;277.8061;391.85;215.4993;116.15;160.8513
28.10.2010;121.33;277.4999;296.38;442.5891;195.827;352.47;277.5956;391.59;213.6539;115.88;160.5628
27.10.2010;121.01;277.8394;295.82;442.8393;196.1472;353.66;278.4784;389.96;213.8903;116.58;160.2832
26.10.2010;121.51;276.7415;294.82;442.9594;196.2426;356.39;280.3724;389.42;215.7337;117.66;161.0092
25.10.2010;121.4;278.0933;296.25;445.6498;196.0606;356.39;281.1003;388.38;216.2231;118.47;161.2995
22.10.2010;120.96;277.0085;297.32;444.4931;195.8136;353.5;280.5481;386.26;212.5407;118.1;161.8168
21.10.2010;121.33;275.462;296.8;444.0669;196.6123;358.28;280.4056;385.72;213.8602;118.46;162.7555
20.10.2010;121.91;274.0815;296.05;440.861;196.4725;358.3;278.4259;382.72;213.7618;118.75;163.5632
19.10.2010;120.19;272.1455;295.06;441.4712;196.844;357.91;274.765;389.45;209.6317;116.16;162.2941
18.10.2010;121.72;268.9492;293.21;435.4037;194.6598;353.16;278.9962;387.59;214.4636;117.84;163.2799
15.10.2010;120.94;272.9682;296.2;446.049;197.4323;352.72;278.6205;379.89;213.8924;116.57;161.8846
14.10.2010;121.51;273.3942;295.45;442.4697;192.9239;357.32;281.0733;379.42;213.1757;116.73;161.335
13.10.2010;121.11;271.5683;294.77;441.2753;196.2747;358;282.0969;375.95;215.0532;117.22;161.5843
12.10.2010;121.19;271.9712;294.67;441.5214;199.9041;362.14;278.0095;373.26;211.5179;115.99;161.0723
11.10.2010;121.24;271.43;292.22;436.7838;199.9092;361.5;278.2333;373.01;210.9682;114.84;161.6094
08.10.2010;120.85;270.9514;291.49;437.2871;197.4177;361.55;278.9761;370.36;211.2708;114.82;161.5527
07.10.2010;121.17;270.6711;291.31;436.6153;197.6181;363.22;276.7167;369.42;207.0838;114.62;161.1293
06.10.2010;122.63;267.7733;290.62;431.6997;197.4151;364.31;277.1094;371.68;208.9413;114.45;160.9471
05.10.2010;124.59;267.1133;292.09;433.3121;198.2675;366.26;275.488;363.42;207.325;114.73;161.6666
04.10.2010;122.53;268.5547;291.06;429.8708;198.3388;364.82;268.1858;367.43;201.699;112.69;159.8702
01.10.2010;122.58;263.1232;288.02;420.1154;193.7556;364.43;271.2119;367.86;204.6423;112.3;160.4064
30.09.2010;121.54;263.763;289.06;424.7596;195.2067;361.63;270.8235;369.9;202.2063;111.5454;159.366
29.09.2010;121.95;263.5279;288.27;419.2725;193.1757;361;272.0007;369.77;202.8291;111.51;159.9585
28.09.2010;122.58;264.2026;289.54;418.8636;193.386;362.71;272.0682;369.39;204.5948;112.94;160.5324
27.09.2010;122.52;265.9356;290.6;415.8971;194.9975;361.02;270.6013;370.13;204.5332;112.44;160.2146
24.09.2010;121.43;263.956;288.38;412.7098;194.3937;362.85;272.7496;362.38;206.0082;114.13;159.9932
23.09.2010;120.37;265.6442;289.95;414.5161;196.7243;363.96;265.3122;362.4;201.1053;110.7;157.5022
22.09.2010;120.97;258.9101;286.37;405.6511;191.4302;362.26;269.3162;364.46;203.1356;113.81;159.1232
21.09.2010;121.11;260.2345;288.25;408.8089;195.2598;362.02;270.6344;364.98;202.4109;114.93;158.106
20.09.2010;120.74;261.9655;287.97;410.8914;198.4511;360.82;270.2071;359.92;203.2779;117.03;158.9176
17.09.2010;118.9;263.0667;288.3;411.298;200.5155;357.92;266.1741;358.26;202.0455;114.33;156.8808
16.09.2010;118.23;258.129;285.55;404.2486;196.5347;364.29;263.8367;355.81;201.9895;114.02;157.0758
15.09.2010;117.95;257.3258;285.95;406.0897;197.5552;361.2;264.6271;353.75;201.1942;114.94;157.7954
14.09.2010;117.34;257.5042;285.86;407.5972;198.2704;359.84;264.3737;351.86;201.317;113.75;158.6225
13.09.2010;117.24;256.9049;283.87;408.3609;197.5444;360.38;265.2454;344.77;201.4661;114.02;158.9118
10.09.2010;116.8;256.5575;283.73;409.4452;199.5195;358;262.4816;344.61;198.3977;112.67;158.2912
09.09.2010;116.62;253.669;283.9;407.1665;195.0987;357.13;260.5486;344.06;197.064;111.98;159.0308
08.09.2010;115.24;251.3707;282.3;403.2645;194.9535;356.94;260.2207;342.73;197.6212;113.31;157.8672
07.09.2010;114.6;251.2124;281.39;402.4073;192.7297;355.89;257.6224;345.69;196.3217;112.91;158.5917
03.09.2010;114.99;249.5346;280.42;399.0178;190.5567;355.61;259.9713;339.91;197.986;114.78;159.4757
02.09.2010;114.69;253.6192;281.39;405.4271;195.1889;356.92;256.2862;336.88;195.5521;113.2;158.515
01.09.2010;114.44;249.8434;279.67;401.6078;191.0847;350.55;252.96;328.12;193.4774;111.59;158.7715
31.08.2010;112.61;245.4309;278.09;398.1252;189.2874;353.93;243.5538;330.01;188.0532;107.86;155.3398
30.08.2010;111.34;237.4224;273.56;384.1445;182.2677;353.75;244.2855;334;187.4135;106.92;154.7123
27.08.2010;112.71;237.156;272.95;385.0064;180.6092;354.93;248.3625;330.11;190.0671;108.01;156.9213
26.08.2010;111.8;241.4634;275.32;391.0547;184.7103;356.15;243.2417;333.83;184.6497;106.17;154.0008
25.08.2010;112.25;237.7684;273.55;380.6019;180.4824;353.12;243.971;332.25;184.6059;106.95;154.7119
24.08.2010;111.54;239.4897;275.44;384.5596;182.08;355.89;244.3943;337.74;184.0936;105.14;155.1478
23.08.2010;111.24;237.1824;275.17;385.5702;181.5623;351.08;249.2945;341.04;188.4751;105.97;154.7035
20.08.2010;111.34;241.2954;276.12;391.1891;184.7199;352.93;252.0762;341.21;190.4543;106.45;153.8087
19.08.2010;112.83;243.2862;275.47;390.4134;185.8282;352.55;253.6971;345.62;191.14;106.75;153.4883
18.08.2010;114.45;243.7206;275.61;395.2014;186.2622;352.24;259.2118;344.06;195.3543;109.68;155.6581
17.08.2010;113.69;248.1648;278.78;401.2307;190.8475;347.54;258.841;340.22;194.6422;109.72;156.4719
16.08.2010;112.33;245.886;278.53;405.5853;190.0834;347.44;254.2938;338.84;190.2401;106.74;155.0753
13.08.2010;112.66;242.2887;276.41;399.7383;188.6935;348.48;254.3815;341.11;189.3933;106.74;155.0024
12.08.2010;112.77;242.2663;276.33;399.4576;189.0947;345.57;254.9993;347.02;190.1158;106.76;154.5025
11.08.2010;111.73;244.8374;276.43;400.8197;189.704;344.3;257.1535;356.3;189.2417;108.23;155.1079
10.08.2010;113.63;245.7471;276.88;402.804;190.8846;344.08;267.0837;360.62;195.8063;110.96;158.2888
09.08.2010;113.19;252.6226;281.88;415.0154;197.9945;340.88;269.1937;358.97;197.7281;111.91;157.614
06.08.2010;112.02;254.6891;281.18;418.3263;200.0603;336.98;267.6302;360.1;196.8665;110.49;156.9663
05.08.2010;112.49;252.4949;279.72;415.9463;198.8669;335.37;269.0265;361.62;197.5012;111.08;156.8032
04.08.2010;112.21;253.6666;278.96;420.8139;200.5205;337.36;268.7525;359.43;196.8364;112.46;156.7318
03.08.2010;112.28;253.0547;280.01;420.4436;201.2823;337.36;266.8408;360.79;195.3751;111.65;156.5929
02.08.2010;112.34;249.2885;279.28;418.2829;200.7312;334.31;268.0448;353.57;198.6926;112.87;157.0409
30.07.2010;110.13;252.6762;281.22;417.482;203.0011;332.46;262.8289;355.2;193.563;108.91;153.9749
29.07.2010;110.21;247.4768;277.97;403.1355;197.9157;325.08;262.3627;358.57;192.6112;108.19;154.9494
28.07.2010;110.78;245.8813;277.51;404.1618;197.9741;326.42;262.8391;362.01;192.6044;109.47;157.4854
27.07.2010;110.38;247.3282;280.58;404.5073;197.3159;330.08;263.4695;361.51;193.6072;109.45;158.348
26.07.2010;109.98;249.1299;282.08;405.07;199.1926;326.93;265.4614;359.37;194.8465;110.01;155.8415
23.07.2010;108.35;252.1718;280.96;406.5697;198.9816;329.6;260.9371;357.33;193.8366;107.3;154.8169
22.07.2010;107.09;248.4455;279.73;402.2988;195.9375;326.5;255.814;347.91;190.0871;106.03;154.679
21.07.2010;105.02;245.2712;277.05;401.211;194.5607;333.25;248.0183;352.86;185.7453;101.79;152.1857
20.07.2010;105.25;237.9942;274.65;392.5952;188.7126;332.11;248.907;350.09;186.576;104.23;154.3699
19.07.2010;104.9;242.3188;277.33;397.9742;192.1542;333.51;244.9491;346.47;181.3142;102.24;153.0855
16.07.2010;104.32;238.7888;273.3;390.5305;189.966;339.16;243.5071;356.93;181.0066;100.6;150.8555
15.07.2010;105.57;236.5615;273.24;386.7672;189.9157;339.61;252.1276;356.56;186.4399;104.19;153.375
14.07.2010;105.51;245.2307;276.88;397.2707;198.5953;335.31;252.2885;353.6;186.6361;104.29;152.425
13.07.2010;105.38;244.407;276.37;397.1268;198.7856;336.63;251.6777;348.82;186.5167;104.78;152.3334
12.07.2010;104.49;245.7304;275.84;398.1489;200.6198;338.03;247.0611;346.39;182.5024;102.35;151.8149
09.07.2010;104.54;239.7599;273.77;393.3977;195.5457;336.69;248.3246;344.46;184.4412;101.98;151.3169
08.07.2010;104.31;239.3616;272.96;393.9399;195.5059;345.82;246.383;342.79;180.1728;100.47;150.3719
07.07.2010;103.19;237.1017;272.9;392.2167;192.4738;345.01;243.1604;330.7;177.5064;99.37;149.2237
06.07.2010;102.81;235.3337;268.93;387.1541;191.2439;344.14;234.7463;328.07;170.8261;94.57;144.7105
02.07.2010;102.64;228.8417;263.78;375.0276;183.1181;342.84;234.5016;328.83;170.7251;96.18;143.04
01.07.2010;102.43;228.8874;262.4;371.0815;182.0832;343.12;236.9578;329.93;171.31;98.29;142.9703
30.06.2010;102.04;231.5517;263.15;371.8241;184.0701;340.09;238.2861;335.15;172.4648;98.31;143.4359
29.06.2010;103.41;229.7118;262.64;373.3594;185.6397;337.46;239.6508;348.54;174.7338;99.56;144.4593
28.06.2010;105.03;232.4447;264.65;375.6456;187.6893;331;249.3634;347.62;181.1353;103.13;147.4715
25.06.2010;104;241.1789;268.66;387.4658;195.2729;330.12;250.7657;349.55;183.1626;104.76;146.4673
24.06.2010;105.23;242.4826;265.64;392.4973;197.0325;330.19;249.3413;356.01;180.6231;101.64;146.0235
23.06.2010;106.82;242.1685;269.8;392.7065;191.65;334.76;253.8717;357.61;185.042;104.46;146.4905
22.06.2010;106.16;248.3049;272.25;400.9578;195.6991;334.69;254.9786;360.91;184.9082;103.89;148.0577
21.06.2010;106.76;248.2139;271.52;404.8646;196.2943;329.93;261.3452;363.85;189.1387;107.11;151.8069
18.06.2010;106.89;253.8552;274.37;416.1121;199.3009;329.67;260.5669;363.6;188.3118;107.69;152.9919
17.06.2010;107.23;256.1409;275.25;417.0925;199.8417;328.03;259.6455;361.89;187.3667;108.24;152.7976
16.06.2010;107.28;256.7891;275.71;414.5264;198.778;332.94;259.1809;361.01;187.941;107.97;151.666
15.06.2010;107.33;258.4464;273.81;414.3243;199.063;333.71;259.6598;350.94;188.0794;108.78;150.7805
14.06.2010;105.62;260.0643;275.24;414.9338;199.015;332.17;252.0723;351.89;183.364;106.27;147.7882
11.06.2010;105.97;253.984;272.21;403.9944;194.0423;339.67;252.4446;348.04;185.2031;105.08;147.1875
10.06.2010;105.71;253.609;271.2;406.046;195.3356;338.47;251.1806;339.4;183.0362;104.27;147.2174
09.06.2010;103.52;253.1971;273.27;404.2878;194.6327;338.29;242.5861;342.41;176.8278;99.48;143.3805
08.06.2010;103.57;245.2357;269.15;385.3685;188.346;336.09;242.9459;342.25;177.3389;99.06;144.3286
07.06.2010;101.47;245.2433;269.57;390.3645;190.1895;336.64;240.5357;348.78;173.0321;97.14;142.4725
04.06.2010;101.56;243.3442;265.67;383.1607;186.4299;336.11;246.8276;360.17;175.9566;97.77;141.7378
03.06.2010;103.9;247.9002;267.51;386.215;190.2959;333.09;258.667;356.12;183.156;103.7;146.0583
02.06.2010;103.67;257.6495;274.55;400.0211;198.1456;326.65;257.3404;348.52;185.2652;104.33;144.6557
01.06.2010;101.6;256.7107;274.27;395.7162;199.1894;325.07;251.0988;351.8;179.8082;102.06;141.6539
28.05.2010;102.44;250.6552;269.71;379.4698;193.3076;325.07;256.4778;354.83;185.64;103.68;144.9177
27.05.2010;103.39;254.6774;270.21;396.3061;197.416;324.13;260.3387;342.71;188.8432;105.58;144.9571
26.05.2010;100.96;258.1798;271.37;404.3892;201.7447;326.88;251.9618;346.37;181.7418;99.91;142.0534
25.05.2010;102.14;249.3947;266.19;388.1008;193.145;329.59;251.3099;346.93;183.1909;100.58;142.2792
24.05.2010;101.91;250.0555;268.56;389.1455;194.3933;335.88;251.72;348.91;180.3663;99.24;143.2684
21.05.2010;102.92;247.9654;271.14;389.395;192.7807;335.77;255.7832;345.44;183.3969;101.72;144.5496
20.05.2010;102.63;249.9162;273.23;398.034;198.4975;335.2;251.8937;358.17;178.9609;97.99;143.7516
19.05.2010;105.48;245.3577;272.16;391.3346;191.557;337.9;263.8949;360.6;187.2247;102.52;148.5208
18.05.2010;105.74;255.0715;281.18;409.4778;201.0368;338.76;267.2413;366.54;187.9349;103.31;149.9523
17.05.2010;106.28;257.057;281.72;413.5925;200.6918;341.79;270.9015;365.68;190.7396;106.39;151.4515
